"datetime","SHF_S_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2020-09-23 22:15:00,-60.47448,-78.22639,-72.1907406,-69.35043
2020-09-23 22:45:00,-51.07648,-68.15446,-62.3479468,-59.61547
2020-09-23 23:15:00,-45.27146,-61.96515,-56.2892954,-53.61831
2020-09-23 23:45:00,-46.2802,-62.96192,-57.2901352,-54.62106
2020-09-24 00:15:00,-47.52882,-64.48576,-58.7204004,-56.0073
2020-09-24 00:45:00,-45.41123,-62.63606,-56.7796178,-54.02364
2020-09-24 01:15:00,-45.29204,-62.84363,-56.8760894,-54.06783
2020-09-24 01:45:00,-45.07665,-62.25689,-56.4156084,-53.66677
2020-09-24 02:15:00,-53.92319,-71.85873,-65.7606464,-62.89096
2020-09-24 02:45:00,-56.98375,-75.00558,-68.8781578,-65.99466
2020-09-24 03:15:00,-50.19357,-67.70985,-61.7543148,-58.9517
2020-09-24 03:45:00,-39.54485,-55.42764,-50.0274914,-47.48624
2020-09-24 04:15:00,-35.19399,-50.92751,-45.5781132,-43.06075
2020-09-24 04:45:00,-42.23576,-58.74716,-53.133284,-50.49146
2020-09-24 05:15:00,-47.72227,-64.24502,-58.627285,-55.98364
2020-09-24 05:45:00,-47.17381,-63.60223,-58.0165672,-55.38802
2020-09-24 06:15:00,-29.82412,-44.91293,-39.7827346,-37.36853
2020-09-24 06:45:00,0.280148,-11.88265,-7.74729868,-5.801252
2020-09-24 07:15:00,45.59858,37.91404,40.5267836,41.75631
2020-09-24 07:45:00,92.53313,90.74718,91.354403,91.64015
2020-09-24 08:15:00,132.8866,138.1922,136.388296,135.5394
2020-09-24 08:45:00,157.6484,169.1846,165.262292,163.4165
2020-09-24 09:15:00,167.531,184.5161,178.741166,176.0235
2020-09-24 09:45:00,171.9958,194.3801,186.769438,183.1879
2020-09-24 10:15:00,181.0654,210.0219,200.17669,195.5437
2020-09-24 10:45:00,178.6791,214.2744,202.171998,196.4767
2020-09-24 11:15:00,171.8421,211.9014,198.281238,191.8717
2020-09-24 11:45:00,158.5009,202.946,187.834666,180.7234
2020-09-24 12:15:00,142.2431,189.4542,173.402426,165.8487
2020-09-24 12:45:00,121.8658,169.5815,153.358162,145.7237
2020-09-24 13:15:00,81.99985,127.6026,112.097665,104.8012
2020-09-24 13:45:00,17.53049,57.88495,44.1644336,37.70773
2020-09-24 14:15:00,-30.30792,2.298767,-8.78750658,-14.00458
2020-09-24 14:45:00,-41.8603,-18.81684,-26.6516164,-30.33857
2020-09-24 15:15:00,-8.447572,13.84319,6.26433092,2.697811
2020-09-24 15:45:00,4.643919,25.97589,18.72301986,15.30991
2020-09-24 16:15:00,-9.913024,7.027482,1.26770996,-1.442771
2020-09-24 16:45:00,-39.76856,-30.33739,-33.5439878,-35.05297
2020-09-24 17:15:00,-65.12386,-63.96722,-64.3604776,-64.54553
2020-09-24 17:45:00,-79.64977,-86.19676,-83.9707834,-82.92326
2020-09-24 18:15:00,-88.82951,-100.4732,-96.5143454,-94.65134
2020-09-24 18:45:00,-93.35966,-108.3211,-103.2342104,-100.8404
2020-09-24 19:15:00,-94.37216,-111.3188,-105.5569424,-102.8455
2020-09-24 19:45:00,-92.52293,-110.4485,-104.3538062,-101.4857
2020-09-24 20:15:00,-83.64008,-101.6953,-95.5565252,-92.66769
2020-09-24 20:45:00,-73.91583,-91.91043,-85.792266,-82.91313
2020-09-24 21:15:00,-65.03025,-82.83662,-76.7824542,-73.93344
2020-09-24 21:45:00,-59.80814,-77.60626,-71.5548992,-68.7072
2020-09-24 22:15:00,-56.86641,-74.78163,-68.6904552,-65.82402
2020-09-24 22:45:00,-55.23055,-73.0865,-67.015477,-64.15852
2020-09-24 23:15:00,-55.94668,-74.19917,-67.9933234,-65.07292
2020-09-24 23:45:00,-59.22585,-77.43427,-71.2434072,-68.33006
2020-09-25 00:15:00,-61.98025,-80.65639,-74.3065024,-71.31832
2020-09-25 00:45:00,-59.3352,-77.63182,-71.4109692,-68.48351
2020-09-25 01:15:00,-50.65223,-68.05817,-62.1401504,-59.3552
2020-09-25 01:45:00,-41.84003,-58.4771,-52.8204962,-50.15856
2020-09-25 02:15:00,-36.83306,-53.12403,-47.5851002,-44.97855
2020-09-25 02:45:00,-34.74166,-51.15064,-45.5715868,-42.94615
2020-09-25 03:15:00,-34.51469,-50.37085,-44.9797556,-42.44277
2020-09-25 03:45:00,-35.81104,-51.5779,-46.2171676,-43.69447
2020-09-25 04:15:00,-38.38641,-54.47748,-49.0065162,-46.43194
2020-09-25 04:45:00,-43.94519,-60.68791,-54.9953852,-52.31655
2020-09-25 05:15:00,-45.81588,-62.93739,-57.1160766,-54.37663
2020-09-25 05:45:00,-45.01212,-61.15962,-55.66947,-53.08587
2020-09-25 06:15:00,-25.85772,-41.60622,-36.25173,-33.73197
2020-09-25 06:45:00,5.530974,-7.59934,-3.13503324,-1.034183
2020-09-25 07:15:00,46.98727,38.37221,41.3013304,42.67974
2020-09-25 07:45:00,88.19344,85.08804,86.143876,86.64073
2020-09-25 08:15:00,133.3516,137.8442,136.316716,135.5979
2020-09-25 08:45:00,164.9787,176.5105,172.589688,170.7446
2020-09-25 09:15:00,182.0838,199.9177,193.854174,191.0007
2020-09-25 09:45:00,182.2294,204.9403,197.218594,193.5849
2020-09-25 10:15:00,188.3529,217.0679,207.3048,202.7104
2020-09-25 10:45:00,182.2477,217.3426,205.410334,199.7951
2020-09-25 11:15:00,173.54,213.2826,199.770116,193.4113
2020-09-25 11:45:00,150.8609,194.2588,179.503514,172.5598
2020-09-25 12:15:00,132.9935,179.1816,163.477646,156.0876
2020-09-25 12:45:00,107.9974,154.0626,138.400432,131.03
2020-09-25 13:15:00,74.41066,119.0321,103.8608104,96.7214
2020-09-25 13:45:00,12.53469,52.064,38.6240346,32.29935
2020-09-25 14:15:00,-27.01363,5.614263,-5.47922062,-10.69968
2020-09-25 14:45:00,-33.91721,-10.44753,-18.4272212,-22.18237
2020-09-25 15:15:00,-3.10802,19.72018,11.958592,8.306078
2020-09-25 15:45:00,7.638356,29.5148,22.07680904,18.57658
2020-09-25 16:15:00,-6.454325,10.96231,5.0406541,2.253991
2020-09-25 16:45:00,-33.2564,-23.04214,-26.5149884,-28.14927
2020-09-25 17:15:00,-58.66119,-56.38306,-57.1576242,-57.52213
2020-09-25 17:45:00,-81.22732,-86.95412,-85.007008,-84.09071
2020-09-25 18:15:00,-91.01499,-102.0742,-98.3140686,-96.54457
2020-09-25 18:45:00,-91.21386,-104.8104,-100.1875764,-98.01213
2020-09-25 19:15:00,-83.43465,-98.43512,-93.3349602,-90.93489
2020-09-25 19:45:00,-77.18359,-92.62505,-87.3749536,-84.90432
2020-09-25 20:15:00,-69.93032,-85.57777,-80.257637,-77.75404
2020-09-25 20:45:00,-60.96757,-76.71739,-71.3624512,-68.84248
2020-09-25 21:15:00,-61.56744,-77.92729,-72.364941,-69.74736
2020-09-25 21:45:00,-64.72402,-82.00955,-76.1324698,-73.36679
2020-09-25 22:15:00,-70.09639,-88.21881,-82.0571872,-79.1576
2020-09-25 22:45:00,-62.01839,-79.82928,-73.7735774,-70.92384
2020-09-25 23:15:00,-55.71328,-73.10455,-67.1915182,-64.40891
2020-09-25 23:45:00,-46.89206,-63.97361,-58.165883,-55.43284
2020-09-26 00:15:00,-43.32816,-59.81035,-54.2064054,-51.56926
2020-09-26 00:45:00,-43.97614,-60.68731,-55.0055122,-52.33173
2020-09-26 01:15:00,-45.90268,-62.73376,-57.0111928,-54.31822
2020-09-26 01:45:00,-47.10024,-64.00993,-58.2606354,-55.55508
2020-09-26 02:15:00,-44.26575,-61.06947,-55.3562052,-52.66761
2020-09-26 02:45:00,-41.4602,-57.68939,-52.1714654,-49.57479
2020-09-26 03:15:00,-40.75101,-56.81335,-51.3521544,-48.78218
2020-09-26 03:45:00,-39.50385,-55.3451,-49.959075,-47.42448
2020-09-26 04:15:00,-41.82408,-57.7777,-52.3534692,-49.80089
2020-09-26 04:45:00,-39.16793,-55.01233,-49.625234,-47.09013
2020-09-26 05:15:00,-39.09697,-55.25325,-49.7601148,-47.17511
2020-09-26 05:45:00,-38.54177,-54.38739,-48.9998792,-46.46458
2020-09-26 06:15:00,-25.70293,-40.4211,-35.4169222,-33.06202
2020-09-26 06:45:00,5.758497,-6.687025,-2.45554752,-0.4642642
2020-09-26 07:15:00,52.03292,44.01709,46.7424722,48.025
2020-09-26 07:45:00,92.9198,90.27309,91.1729714,91.59645
2020-09-26 08:15:00,128.3274,132.3797,131.001918,130.3535
2020-09-26 08:45:00,164.1543,174.8033,171.18264,169.4788
2020-09-26 09:15:00,184.4741,201.5603,195.750992,193.0172
2020-09-26 09:45:00,190.5379,213.6571,205.796572,202.0975
2020-09-26 10:15:00,179.5067,208.0307,198.33254,193.7687
2020-09-26 10:45:00,165.0469,198.9035,187.392256,181.9752
2020-09-26 11:15:00,148.6175,185.6842,173.081522,167.1509
2020-09-26 11:45:00,127.5542,167.986,154.239188,147.7701
2020-09-26 12:15:00,107.5568,149.3516,135.141368,128.4542
2020-09-26 12:45:00,88.54245,129.9792,115.890705,109.2608
2020-09-26 13:15:00,57.41459,96.80729,83.413772,77.11094
2020-09-26 13:45:00,2.678855,37.49438,25.6571015,20.08662
2020-09-26 14:15:00,-32.64925,-4.559451,-14.10998266,-18.60435
2020-09-26 14:45:00,-35.89583,-16.23597,-22.9203224,-26.0659
2020-09-26 15:15:00,-5.012555,14.62441,7.9478419,4.805926
2020-09-26 15:45:00,3.84896,22.73035,16.3106774,13.28966
2020-09-26 16:15:00,-5.720946,9.062845,4.03635606,1.670949
2020-09-26 16:45:00,-31.61685,-23.50059,-26.2601184,-27.55872
2020-09-26 17:15:00,-56.84058,-56.07557,-56.3356734,-56.45808
2020-09-26 17:45:00,-76.37867,-82.63896,-80.5104614,-79.50881
2020-09-26 18:15:00,-83.63371,-94.04927,-90.5079796,-88.84149
2020-09-26 18:45:00,-84.79299,-97.85982,-93.4170978,-91.3264
2020-09-26 19:15:00,-82.76289,-98.09581,-92.8826172,-90.42935
2020-09-26 19:45:00,-81.15145,-97.33806,-91.8346126,-89.24475
2020-09-26 20:15:00,-77.78078,-94.4202,-88.7627972,-86.10049
2020-09-26 20:45:00,-72.78648,-89.67636,-83.9338008,-81.23141
2020-09-26 21:15:00,-68.13675,-85.17795,-79.383942,-76.65735
2020-09-26 21:45:00,-65.74963,-83.22549,-77.2836976,-74.48756
2020-09-26 22:15:00,-67.05011,-85.0829,-78.9517514,-76.06651
2020-09-26 22:45:00,-63.49258,-81.35738,-75.283348,-72.42497
2020-09-26 23:15:00,-51.94227,-69.14699,-63.2973852,-60.54463
2020-09-26 23:45:00,-47.05,-63.58856,-57.9654496,-55.31929
2020-09-27 00:15:00,-41.92677,-58.43031,-52.8191064,-50.17854
2020-09-27 00:45:00,-45.54161,-61.98254,-56.3926238,-53.76208
2020-09-27 01:15:00,-40.528,-56.9387,-51.359062,-48.73335
2020-09-27 01:45:00,-45.34641,-61.55551,-56.044416,-53.45096
2020-09-27 02:15:00,-42.14024,-57.98153,-52.5954914,-50.06088
2020-09-27 02:45:00,-38.82539,-54.55552,-49.2072758,-46.69046
2020-09-27 03:15:00,-30.28815,-45.41208,-40.2699438,-37.85011
2020-09-27 03:45:00,-30.64949,-45.70361,-40.5852092,-38.17655
2020-09-27 04:15:00,-32.244,-46.98517,-41.9731722,-39.61459
2020-09-27 04:45:00,-32.27742,-47.48065,-42.3115518,-39.87904
2020-09-27 05:15:00,-32.67855,-47.95138,-42.7586178,-40.31496
2020-09-27 05:45:00,-32.41412,-47.66812,-42.48176,-40.04112
2020-09-27 06:15:00,-22.65569,-37.22364,-32.270537,-29.93966
2020-09-27 06:45:00,-3.572095,-16.10562,-11.8442215,-9.838856
2020-09-27 07:15:00,36.12708,26.71141,29.9127378,31.41925
2020-09-27 07:45:00,81.3503,77.05501,78.5154086,79.20265
2020-09-27 08:15:00,128.4946,131.6961,130.60759,130.0953
2020-09-27 08:45:00,156.2703,166.7166,163.164858,161.4934
2020-09-27 09:15:00,172.593,188.8966,183.353376,180.7448
2020-09-27 09:45:00,170.0526,191.1076,183.9489,180.5801
2020-09-27 10:15:00,166.0811,192.451,183.485234,179.2661
2020-09-27 10:45:00,155.8949,186.9673,176.402684,171.4311
2020-09-27 11:15:00,151.2705,186.487,174.51339,168.8788
2020-09-27 11:45:00,138.6725,177.9316,164.583506,158.302
2020-09-27 12:15:00,120.7468,162.1514,148.073836,141.4491
2020-09-27 12:45:00,97.03182,138.1822,124.1910708,117.607
2020-09-27 13:15:00,59.74874,99.08644,85.711622,79.41759
2020-09-27 13:45:00,0.497694,34.90879,23.20901736,17.70324
2020-09-27 14:15:00,-30.77045,-3.308042,-12.64526072,-17.03925
2020-09-27 14:45:00,-32.21124,-12.64215,-19.2956406,-22.42669
2020-09-27 15:15:00,-3.522004,15.75948,9.20377544,6.118737
2020-09-27 15:45:00,2.527013,20.71805,14.53309742,11.62253
2020-09-27 16:15:00,-8.90198,5.419458,0.55016908,-1.741261
2020-09-27 16:45:00,-32.57795,-24.27606,-27.0987026,-28.42701
2020-09-27 17:15:00,-59.36624,-58.33168,-58.6834304,-58.84896
2020-09-27 17:45:00,-77.1254,-82.7516,-80.838692,-79.9385
2020-09-27 18:15:00,-87.89021,-97.96548,-94.5398882,-92.92784
2020-09-27 18:45:00,-91.5929,-104.5859,-100.16828,-98.08942
2020-09-27 19:15:00,-88.90645,-103.9395,-98.828263,-96.42295
2020-09-27 19:45:00,-83.44513,-98.62659,-93.4648936,-91.03586
2020-09-27 20:15:00,-73.30824,-88.5647,-83.3775036,-80.93648
2020-09-27 20:45:00,-62.07613,-77.65718,-72.359623,-69.86665
2020-09-27 21:15:00,-54.31736,-69.6626,-64.4452184,-61.98998
2020-09-27 21:45:00,-49.28047,-64.57169,-59.3726752,-56.92608
2020-09-27 22:15:00,-51.10006,-67.20949,-61.7322838,-59.15477
2020-09-27 22:45:00,-51.98896,-68.42436,-62.836324,-60.20666
2020-09-27 23:15:00,-52.53362,-69.26529,-63.5765222,-60.89946
2020-09-27 23:45:00,-53.147,-70.23104,-64.4224664,-61.68902
2020-09-28 00:15:00,-54.49331,-71.89515,-65.9785244,-63.19423
2020-09-28 00:45:00,-56.5416,-74.16728,-68.1745488,-65.35444
2020-09-28 01:15:00,-59.68655,-77.77188,-71.6228678,-68.72922
2020-09-28 01:45:00,-61.93877,-80.34339,-74.0858192,-71.14108
2020-09-28 02:15:00,-64.09496,-83.04103,-76.5993662,-73.56799
2020-09-28 02:45:00,-63.37256,-82.40948,-75.9369272,-72.89102
2020-09-28 03:15:00,-61.49785,-80.57948,-74.0917258,-71.03867
2020-09-28 03:45:00,-58.46724,-77.33167,-70.9177638,-67.89946
2020-09-28 04:15:00,-55.5178,-73.87732,-67.6350832,-64.69756
2020-09-28 04:45:00,-52.52104,-70.96898,-64.6966804,-61.74501
2020-09-28 05:15:00,-49.72457,-67.54626,-61.4868854,-58.63542
2020-09-28 05:45:00,-47.15076,-64.59935,-58.6668294,-55.87506
2020-09-28 06:15:00,-37.00165,-53.37656,-47.8090906,-45.18911
2020-09-28 06:45:00,-15.54315,-30.72149,-25.5608544,-23.13232
2020-09-28 07:15:00,15.97973,3.589701,7.80231086,9.784716
2020-09-28 07:45:00,48.73365,40.662,43.406361,44.69783
2020-09-28 08:15:00,79.67719,77.15501,78.0125512,78.4161
2020-09-28 08:45:00,103.5232,105.8015,105.026878,104.6624
2020-09-28 09:15:00,118.3415,125.7477,123.229592,122.0446
2020-09-28 09:45:00,127.3327,138.6772,134.82007,133.0049
2020-09-28 10:15:00,140.6101,156.7678,151.274182,148.689
2020-09-28 10:45:00,152.8515,174.7579,167.309724,163.8047
2020-09-28 11:15:00,153.628,181.1262,171.776812,167.3771
2020-09-28 11:45:00,142.1063,173.5575,162.864092,157.8319
2020-09-28 12:15:00,120.057,154.7334,142.943424,137.3952
2020-09-28 12:45:00,102.109,138.1528,125.897908,120.1309
2020-09-28 13:15:00,60.56123,96.31923,84.16151,78.44023
2020-09-28 13:45:00,-8.591164,23.35983,12.49649204,7.384334
2020-09-28 14:15:00,-54.26006,-28.74717,-37.4215526,-41.50362
2020-09-28 14:45:00,-57.35384,-40.56084,-46.27046,-48.95734
2020-09-28 15:15:00,-16.24662,0.6319976,-5.106732384,-7.807313
2020-09-28 15:45:00,1.483611,19.07022,13.09077294,10.27691
2020-09-28 16:15:00,-7.060186,7.604996,2.61883412,0.2724049
2020-09-28 16:45:00,-35.92961,-27.28646,-30.225131,-31.60804
2020-09-28 17:15:00,-67.29091,-66.20096,-66.571543,-66.74593
2020-09-28 17:45:00,-85.85378,-91.32861,-89.4671678,-88.5912
2020-09-28 18:15:00,-94.4384,-105.0207,-101.422718,-99.72954
2020-09-28 18:45:00,-95.41304,-108.7378,-104.2073816,-102.0754
2020-09-28 19:15:00,-93.41151,-108.5982,-103.4347254,-101.0049
2020-09-28 19:45:00,-87.12766,-103.7247,-98.0817064,-95.42616
2020-09-28 20:15:00,-79.15416,-96.41721,-90.547773,-87.78568
2020-09-28 20:45:00,-73.67975,-91.32341,-85.3245656,-82.50158
2020-09-28 21:15:00,-67.71077,-85.62298,-79.5328286,-76.66687
2020-09-28 21:45:00,-63.59584,-81.57308,-75.4608184,-72.58446
2020-09-28 22:15:00,-58.53292,-76.41414,-70.3345252,-67.47353
2020-09-28 22:45:00,-54.89809,-72.27364,-66.365953,-63.58586
2020-09-28 23:15:00,-51.52407,-69.35179,-63.2903652,-60.43793
2020-09-28 23:45:00,-49.16277,-65.88829,-60.2016132,-57.52553
2020-09-29 00:15:00,-46.94206,-63.96313,-58.1759662,-55.4526
2020-09-29 00:45:00,-44.50856,-61.40298,-55.6588772,-52.95577
2020-09-29 01:15:00,-43.22262,-59.45978,-53.9391456,-51.3412
2020-09-29 01:45:00,-41.96981,-58.12449,-52.6318988,-50.04715
2020-09-29 02:15:00,-42.49677,-58.63604,-53.1486882,-50.5664
2020-09-29 02:45:00,-45.97753,-62.31721,-56.7617188,-54.14737
2020-09-29 03:15:00,-47.20171,-63.63536,-58.047919,-55.41853
2020-09-29 03:45:00,-48.2643,-64.96265,-59.285211,-56.61347
2020-09-29 04:15:00,-48.94636,-65.42685,-59.8234834,-57.1866
2020-09-29 04:45:00,-53.06143,-70.14745,-64.3382032,-61.60444
2020-09-29 05:15:00,-60.28614,-77.71302,-71.7878808,-68.99958
2020-09-29 05:45:00,-63.12598,-80.72693,-74.742607,-71.92645
2020-09-29 06:15:00,-45.0248,-61.39429,-55.8286634,-53.20955
2020-09-29 06:45:00,-1.197404,-14.6276,-10.06133336,-7.912502
2020-09-29 07:15:00,54.93702,45.74879,48.8727882,50.34291
2020-09-29 07:45:00,101.5128,97.83322,99.0842772,99.67302
2020-09-29 08:15:00,131.3105,133.1722,132.539222,132.2414
2020-09-29 08:45:00,138.2598,144.7743,142.55937,141.517
2020-09-29 09:15:00,136.9715,147.123,143.67149,142.0472
2020-09-29 09:45:00,137.9067,151.9641,147.184584,144.9354
2020-09-29 10:15:00,149.9118,168.9792,162.496284,159.4455
2020-09-29 10:45:00,161.3656,186.9343,178.240942,174.15
2020-09-29 11:15:00,162.3091,193.1116,182.63875,177.7103
2020-09-29 11:45:00,157.9945,193.9183,181.704208,175.9564
2020-09-29 12:15:00,145.9936,185.9918,172.392412,165.9927
2020-09-29 12:45:00,124.3162,166.0385,151.852918,145.1774
2020-09-29 13:15:00,73.47221,114.1595,100.3258214,93.81583
2020-09-29 13:45:00,-3.142611,33.22259,20.85842166,15.03999
2020-09-29 14:15:00,-52.68811,-24.25884,-33.9247918,-38.47348
2020-09-29 14:45:00,-52.11308,-33.20139,-39.6313646,-42.65723
2020-09-29 15:15:00,-10.36811,8.966827,2.39294842,-0.7006421
2020-09-29 15:45:00,7.375287,27.33871,20.55114618,17.357
2020-09-29 16:15:00,-3.175487,13.7184,7.97447842,5.271458
2020-09-29 16:45:00,-36.09608,-25.7442,-29.2638392,-30.92014
2020-09-29 17:15:00,-68.30302,-66.05209,-66.8174062,-67.17755
2020-09-29 17:45:00,-87.10196,-91.88956,-90.261776,-89.49576
2020-09-29 18:15:00,-89.93712,-99.24339,-96.0792582,-94.59026
2020-09-29 18:45:00,-86.53628,-98.17507,-94.2178814,-92.35567
2020-09-29 19:15:00,-86.63659,-99.9467,-95.4212626,-93.29164
2020-09-29 19:45:00,-87.05849,-101.6268,-96.6735746,-94.34261
2020-09-29 20:15:00,-80.77373,-96.06145,-90.8636252,-88.41759
2020-09-29 20:45:00,-72.90973,-88.47733,-83.184346,-80.69353
2020-09-29 21:15:00,-63.32208,-78.94113,-73.630653,-71.13161
2020-09-29 21:45:00,-55.50545,-70.68082,-65.5211942,-63.09313
2020-09-29 22:15:00,-48.87109,-64.50929,-59.192302,-56.69019
2020-09-29 22:45:00,-48.79195,-63.70935,-58.637434,-56.25065
2020-09-29 23:15:00,-51.37765,-66.65802,-61.4626942,-59.01783
2020-09-29 23:45:00,-54.90322,-70.93035,-65.4811258,-62.91679
2020-09-30 00:15:00,-55.77272,-72.16978,-66.5947796,-63.97125
2020-09-30 00:45:00,-53.33157,-69.65791,-64.1069544,-61.49474
2020-09-30 01:15:00,-49.12478,-65.18991,-59.7277658,-57.15734
2020-09-30 01:45:00,-51.72691,-67.95529,-62.4376408,-59.8411
2020-09-30 02:15:00,-56.39336,-73.24889,-67.5180098,-64.82112
2020-09-30 02:45:00,-59.61633,-76.57478,-70.808907,-68.09556
2020-09-30 03:15:00,-57.22958,-74.08771,-68.3559458,-65.65865
2020-09-30 03:45:00,-52.95309,-69.26884,-63.721485,-61.11097
2020-09-30 04:15:00,-50.89036,-66.99104,-61.5168088,-58.9407
2020-09-30 04:45:00,-49.41845,-65.71872,-60.1766282,-57.56858
2020-09-30 05:15:00,-51.43483,-67.41662,-61.9828114,-59.42572
2020-09-30 05:45:00,-55.85196,-72.09108,-66.5697792,-63.97152
2020-09-30 06:15:00,-36.25455,-51.52811,-46.3350996,-43.89133
2020-09-30 06:45:00,2.899316,-9.808109,-5.4875845,-3.454396
2020-09-30 07:15:00,60.21496,51.60542,54.5326636,55.91019
2020-09-30 07:45:00,108.3484,105.1498,106.237324,106.7491
2020-09-30 08:15:00,143.8022,146.8179,145.792562,145.31
2020-09-30 08:45:00,163.2891,171.4734,168.690738,167.3813
2020-09-30 09:15:00,174.1067,187.0726,182.664194,180.5896
2020-09-30 09:45:00,179.8321,197.3292,191.380186,188.5806
2020-09-30 10:15:00,182.1437,205.1656,197.338154,193.6547
2020-09-30 10:45:00,172.8698,201.954,192.065372,187.4118
2020-09-30 11:15:00,159.9168,194.2544,182.579616,177.0856
2020-09-30 11:45:00,142.3604,181.4589,168.16541,161.9097
2020-09-30 12:15:00,124.213,166.3786,152.042296,145.2958
2020-09-30 12:45:00,100.296,143.1449,128.576274,121.7204
2020-09-30 13:15:00,56.94386,98.75951,84.542189,77.85168
2020-09-30 13:45:00,-10.82424,26.2728,13.6598064,7.72428
2020-09-30 14:15:00,-49.58725,-20.28297,-30.2464252,-34.93511
2020-09-30 14:45:00,-42.51682,-21.93341,-28.9317694,-32.22512
2020-09-30 15:15:00,1.913484,23.11416,15.90593016,12.51382
2020-09-30 15:45:00,19.40354,40.93965,33.6173726,30.17159
2020-09-30 16:15:00,8.189741,26.65666,20.37790754,17.4232
2020-09-30 16:45:00,-24.10905,-12.07089,-16.1638644,-18.08997
2020-09-30 17:15:00,-58.42656,-54.6989,-55.9663044,-56.56273
2020-09-30 17:45:00,-82.0293,-85.95746,-84.6218856,-83.99338
2020-09-30 18:15:00,-87.19952,-95.70204,-92.8111832,-91.45078
2020-09-30 18:45:00,-86.12827,-97.43282,-93.589273,-91.78054
2020-09-30 19:15:00,-83.4875,-96.2588,-91.916558,-89.87315
2020-09-30 19:45:00,-84.33807,-98.18822,-93.479169,-91.26314
2020-09-30 20:15:00,-81.08453,-96.06192,-90.9696074,-88.57323
2020-09-30 20:45:00,-77.57124,-92.99127,-87.7484598,-85.28126
2020-09-30 21:15:00,-73.5961,-89.60715,-84.163393,-81.60163
2020-09-30 21:45:00,-69.23578,-85.48923,-79.963057,-77.3625
2020-09-30 22:15:00,-68.55643,-85.06638,-79.452997,-76.8114
2020-09-30 22:45:00,-66.72214,-83.22325,-77.6128726,-74.97269
2020-09-30 23:15:00,-60.08928,-76.17651,-70.7068518,-68.1329
2020-09-30 23:45:00,-51.41585,-67.1834,-61.822433,-59.29963
2020-10-01 00:15:00,-51.12238,-66.83078,-61.489924,-58.97658
2020-10-01 00:45:00,-50.90685,-66.61836,-61.2764466,-58.7626
2020-10-01 01:15:00,-50.42654,-66.11559,-60.781313,-58.27107
2020-10-01 01:45:00,-48.19143,-63.79636,-58.4906838,-55.9939
2020-10-01 02:15:00,-52.42864,-68.49666,-63.0335332,-60.46265
2020-10-01 02:45:00,-55.08758,-71.36239,-65.8289546,-63.22498
2020-10-01 03:15:00,-52.77017,-68.58549,-63.2082812,-60.67783
2020-10-01 03:45:00,-46.86327,-62.58227,-57.23781,-54.72277
2020-10-01 04:15:00,-45.55478,-60.67626,-55.5349568,-53.11552
2020-10-01 04:45:00,-43.13667,-58.10329,-53.0146392,-50.61998
2020-10-01 05:15:00,-45.35304,-60.44911,-55.3164462,-52.90108
2020-10-01 05:45:00,-42.35719,-57.27676,-52.2041062,-49.81697
2020-10-01 06:15:00,-26.14139,-40.77914,-35.802305,-33.46027
2020-10-01 06:45:00,11.75576,-0.02194774,3.9824728916,5.866906
2020-10-01 07:15:00,57.33538,49.03586,51.8576968,53.18562
2020-10-01 07:45:00,97.21506,93.99478,95.0896752,95.60492
2020-10-01 08:15:00,133.6453,136.5812,135.582994,135.1133
2020-10-01 08:45:00,168.7957,177.8759,174.788632,173.3358
2020-10-01 09:15:00,189.8782,204.2007,199.33105,197.0394
2020-10-01 09:45:00,193.6201,212.4041,206.01754,203.0121
2020-10-01 10:15:00,187.7629,211.1005,203.165716,199.4317
2020-10-01 10:45:00,178.3928,207.1721,197.387138,192.7825
2020-10-01 11:15:00,166.7626,200.2211,188.84521,183.4919
2020-10-01 11:45:00,152.7931,190.1777,177.466936,171.4854
2020-10-01 12:15:00,135.2917,175.756,161.998138,155.5239
2020-10-01 12:45:00,111.0287,152.4832,138.38867,131.756
2020-10-01 13:15:00,60.82918,101.1334,87.4299652,80.98131
2020-10-01 13:45:00,-10.57883,24.74162,12.732667,7.081394
2020-10-01 14:15:00,-53.38797,-25.96131,-35.2863744,-39.67464
2020-10-01 14:45:00,-49.04525,-29.80828,-36.3488498,-39.42677
2020-10-01 15:15:00,-7.908546,11.27409,4.75199376,1.68277
2020-10-01 15:45:00,5.681305,24.99627,18.4291819,15.33879
2020-10-01 16:15:00,-5.948134,9.65315,4.34871344,1.852508
2020-10-01 16:45:00,-34.39543,-24.8334,-28.0844902,-29.61441
2020-10-01 17:15:00,-59.98017,-56.99319,-58.0087632,-58.48668
2020-10-01 17:45:00,-76.39301,-79.54812,-78.4753826,-77.97056
2020-10-01 18:15:00,-83.00391,-90.40594,-87.8892498,-86.70493
2020-10-01 18:45:00,-82.30211,-92.692,-89.1594374,-87.49706
2020-10-01 19:15:00,-79.3304,-91.43077,-87.3166442,-85.38058
2020-10-01 19:45:00,-73.40678,-86.29597,-81.9136454,-79.85138
2020-10-01 20:15:00,-66.01421,-79.14819,-74.6826368,-72.5812
2020-10-01 20:45:00,-58.30979,-71.94128,-67.3065734,-65.12553
2020-10-01 21:15:00,-52.60087,-66.32302,-61.657489,-59.46194
2020-10-01 21:45:00,-48.30967,-62.08389,-57.4006552,-55.19678
2020-10-01 22:15:00,-45.49379,-59.45231,-54.7064132,-52.47305
