"datetime","SHF_G_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2020-01-07 02:45:00,-41.72665,-17.87626,-25.5083848,-29.80145
2020-01-07 03:15:00,-27.13186,-3.161258,-10.83185064,-15.14656
2020-01-07 03:45:00,-19.07455,6.803268,-1.47763376,-6.13564
2020-01-07 04:15:00,-63.03199,-33.33297,-42.8366564,-48.18248
2020-01-07 04:45:00,-81.99454,-46.96442,-58.1740584,-64.47948
2020-01-07 05:15:00,-80.38403,-49.01921,-59.0559524,-64.70162
2020-01-07 05:45:00,-50.19577,-19.6504,-29.4249184,-34.92308
2020-01-07 06:15:00,-47.48661,-18.73916,-27.938344,-33.11289
2020-01-07 06:45:00,-66.23811,-38.96294,-47.6909944,-52.60052
2020-01-07 07:15:00,-90.52284,-67.91671,-75.1506716,-79.21977
2020-01-07 07:45:00,-116.4497,-105.0785,-108.717284,-110.7641
2020-01-07 08:15:00,-101.3754,-106.9564,-105.17048,-104.1659
2020-01-07 08:45:00,-69.36888,-93.19734,-85.5722328,-81.28311
2020-01-07 09:15:00,-18.19866,-56.74959,-44.4132924,-37.47412
2020-01-07 09:45:00,39.48855,-12.54547,4.1054164,13.47154
2020-01-07 10:15:00,63.4188,13.91376,29.7553728,38.66628
2020-01-07 10:45:00,96.15308,45.72234,61.8601768,70.93771
2020-01-07 11:15:00,83.56657,27.36463,45.3492508,55.4656
2020-01-07 11:45:00,101.973,36.83469,57.6789492,69.40384
2020-01-07 12:15:00,113.963,62.70494,79.1075192,88.334
2020-01-07 12:45:00,188.7974,91.47308,122.6168624,140.1353
2020-01-07 13:15:00,185.9341,142.2941,156.2589,164.1141
2020-01-07 13:45:00,196.8336,155.599,168.794072,176.2163
2020-01-07 14:15:00,142.634,155.7802,151.573416,149.2071
2020-01-07 14:45:00,129.3558,101.5034,110.416168,115.4296
2020-01-07 15:15:00,82.61114,76.28603,78.3100652,79.44859
2020-01-07 15:45:00,65.34668,71.61733,69.610722,68.48201
2020-01-07 16:15:00,15.88569,55.32001,42.7010276,35.60285
2020-01-07 16:45:00,-17.38947,38.68749,20.7428628,10.64901
2020-01-07 17:15:00,-72.89815,-12.76808,-32.0097024,-42.83311
2020-01-07 17:45:00,-90.21642,-36.7207,-53.8393304,-63.46856
2020-01-07 18:15:00,-96.506,-55.72924,-68.7778032,-76.11762
2020-01-07 18:45:00,-96.0696,-68.74829,-77.4911092,-82.40894
2020-01-07 19:15:00,-110.0367,-92.62437,-98.1963156,-101.3306
2020-01-07 19:45:00,-106.6022,-100.6337,-102.54362,-103.618
2020-01-07 20:15:00,-85.8004,-80.53688,-82.2212064,-83.16864
2020-01-07 20:45:00,-69.25018,-65.01317,-66.3690132,-67.13168
2020-01-07 21:15:00,-60.09829,-57.17487,-58.1103644,-58.63658
2020-01-07 21:45:00,-47.91596,-46.24057,-46.7766948,-47.07827
2020-01-07 22:15:00,-29.66432,-26.11228,-27.2489328,-27.8883
2020-01-07 22:45:00,-22.89754,-17.66858,-19.3418472,-20.28306
2020-01-07 23:15:00,-27.15014,-19.97196,-22.2689776,-23.56105
2020-01-07 23:45:00,-57.66592,-48.84017,-51.66441,-53.25305
2020-01-08 00:15:00,-48.51681,-37.34879,-40.9225564,-42.9328
2020-01-08 00:45:00,-26.15644,-12.06486,-16.5741656,-19.11065
2020-01-08 01:15:00,0.9579358,17.49508,12.203193856,9.226505
2020-01-08 01:45:00,-15.36528,5.262292,-1.33853104,-5.051496
2020-01-08 02:15:00,-32.17332,-12.71354,-18.9406696,-22.44343
2020-01-08 02:45:00,-49.2314,-25.98675,-33.425038,-37.60907
2020-01-08 03:15:00,-50.8954,-30.02953,-36.7066084,-40.46246
2020-01-08 03:45:00,-48.32063,-23.37154,-31.3552488,-35.84608
2020-01-08 04:15:00,-30.50963,-4.164201,-12.59473828,-17.33691
2020-01-08 04:45:00,-33.14856,0.7110282,-10.124040024,-16.21876
2020-01-08 05:15:00,-47.74367,-14.944,-25.4398944,-31.34383
2020-01-08 05:45:00,-62.60168,-30.68094,-40.8955768,-46.64131
2020-01-08 06:15:00,-72.06122,-39.5217,-49.9343464,-55.79146
2020-01-08 06:45:00,-71.81853,-44.32336,-53.1218144,-58.07095
2020-01-08 07:15:00,-84.54582,-57.065,-65.8588624,-70.80541
2020-01-08 07:45:00,-124.7102,-111.7843,-115.920588,-118.2473
2020-01-08 08:15:00,-157.7074,-160.6152,-159.684704,-159.1613
2020-01-08 08:45:00,-141.5806,-168.148,-159.646432,-154.8643
2020-01-08 09:15:00,-56.09949,-102.5383,-87.6778808,-79.3189
2020-01-08 09:45:00,19.57806,-25.07608,-10.7867552,-2.749009
2020-01-08 10:15:00,80.5215,24.23325,42.24549,52.37738
2020-01-08 10:45:00,133.5732,85.26466,100.7233928,109.4189
2020-01-08 11:15:00,165.1847,105.1901,124.388372,135.1874
2020-01-08 11:45:00,172.3616,112.7276,131.81048,142.5446
2020-01-08 12:15:00,150.0435,119.4834,129.262632,134.7634
2020-01-08 12:45:00,194.2484,117.8495,142.297148,156.0489
2020-01-08 13:15:00,169.0484,129.0874,141.87492,149.0679
2020-01-08 13:45:00,165.4203,111.701,128.891176,138.5606
2020-01-08 14:15:00,117.2246,110.0294,112.331864,113.627
2020-01-08 14:45:00,94.82159,88.30888,90.3929472,91.56523
2020-01-08 15:15:00,94.22543,92.07455,92.7628316,93.14999
2020-01-08 15:45:00,42.89524,65.51678,58.2778872,54.20601
2020-01-08 16:15:00,25.03461,54.20957,44.8735828,39.62209
2020-01-08 16:45:00,-2.928594,36.08762,23.60243152,16.57951
2020-01-08 17:15:00,-20.62172,21.32716,7.9035184,0.3527231
2020-01-08 17:45:00,-54.19364,-14.07146,-26.9105576,-34.13255
2020-01-08 18:15:00,-91.8782,-63.23984,-72.4041152,-77.55902
2020-01-08 18:45:00,-112.855,-92.28076,-98.8645168,-102.5679
2020-01-08 19:15:00,-98.97171,-81.35463,-86.9920956,-90.16317
2020-01-08 19:45:00,-86.33982,-75.38017,-78.887258,-80.85999
2020-01-08 20:15:00,-37.90276,-26.87563,-30.4043116,-32.38919
2020-01-08 20:45:00,-31.16161,-20.41779,-23.8558124,-25.7897
2020-01-08 21:15:00,-39.28513,-27.74449,-31.4374948,-33.5148
2020-01-08 21:45:00,-42.89096,-33.13773,-36.2587636,-38.01435
2020-01-08 22:15:00,-29.20978,-19.38035,-22.5257676,-24.29506
2020-01-08 22:45:00,11.65574,22.45765,19.0010388,17.0567
2020-01-08 23:15:00,9.681695,12.4236,11.5461904,11.05264
2020-01-08 23:45:00,0.4191976,2.081234,1.549382352,1.250216
2020-01-09 00:15:00,-49.73914,-46.23783,-47.3582492,-47.98849
2020-01-09 00:45:00,-58.67346,-57.55328,-57.9117376,-58.11337
2020-01-09 01:15:00,-75.71475,-74.76003,-75.0655404,-75.23738
2020-01-09 01:45:00,-59.70571,-62.80774,-61.8150904,-61.25673
2020-01-09 02:15:00,-45.69444,-50.20252,-48.7599344,-47.94848
2020-01-09 02:45:00,-13.03862,-21.96775,-19.1104284,-17.50318
2020-01-09 03:15:00,22.97772,21.20449,21.7719236,22.0911
2020-01-09 03:45:00,10.7689,10.68078,10.7089784,10.72484
2020-01-09 04:15:00,-13.55705,-4.480852,-7.38523536,-9.018952
2020-01-09 04:45:00,-23.80535,-11.08079,-15.1526492,-17.44307
2020-01-09 05:15:00,-45.08651,-27.41256,-33.068224,-36.24953
2020-01-09 05:45:00,-31.27407,-11.91211,-18.1079372,-21.59309
2020-01-09 06:15:00,-34.55569,-18.56119,-23.67943,-26.55844
2020-01-09 06:45:00,-16.43806,5.062069,-1.81797228,-5.687996
2020-01-09 07:15:00,-55.70898,-38.4084,-43.9445856,-47.05869
2020-01-09 07:45:00,-93.8991,-83.22008,-86.6373664,-88.55959
2020-01-09 08:15:00,-97.97069,-106.551,-103.8053008,-102.2609
2020-01-09 08:45:00,-106.954,-128.0369,-121.290372,-117.4955
2020-01-09 09:15:00,-52.47324,-89.72237,-77.8026484,-71.0978
2020-01-09 09:45:00,30.01274,-17.67494,-2.4148824,6.168896
2020-01-09 10:15:00,115.7742,75.78382,88.5807416,95.779
2020-01-09 10:45:00,139.0636,106.4927,116.915388,122.7782
2020-01-09 11:15:00,108.2484,94.80863,99.1093564,101.5285
2020-01-09 11:45:00,96.21557,100.7897,99.3259784,98.50262
2020-01-09 12:15:00,102.8182,111.8472,108.95792,107.3327
2020-01-09 12:45:00,98.16791,103.2991,101.6571192,100.7335
2020-01-09 13:15:00,75.98659,76.06735,76.0415068,76.02697
2020-01-09 13:45:00,66.42184,50.51735,55.6067868,58.4696
2020-01-09 14:15:00,79.93771,32.00802,47.3455208,55.97287
2020-01-09 14:45:00,106.467,67.78004,80.1598672,87.12353
2020-01-09 15:15:00,115.3484,87.44031,96.3708988,101.3943
2020-01-09 15:45:00,72.91483,91.81059,85.7639468,82.36271
2020-01-09 16:15:00,9.911763,41.38214,31.31161936,25.64695
2020-01-09 16:45:00,-36.7725,-3.043207,-13.83658076,-19.90785
2020-01-09 17:15:00,-58.91553,-30.29103,-39.45087,-44.60328
2020-01-09 17:45:00,-55.56839,-37.72537,-43.4351364,-46.64688
2020-01-09 18:15:00,-48.29246,-36.5426,-40.3025552,-42.41753
2020-01-09 18:45:00,-34.62804,-25.92159,-28.707654,-30.27482
2020-01-09 19:15:00,-35.94482,-28.3098,-30.7530064,-32.12731
2020-01-09 19:45:00,-32.38964,-25.61972,-27.7860944,-29.00468
2020-01-09 20:15:00,-28.11676,-23.22589,-24.7909684,-25.67132
2020-01-09 20:45:00,-18.55457,-15.71906,-16.6264232,-17.13682
2020-01-09 21:15:00,-17.27552,-13.44836,-14.6730512,-15.36194
2020-01-09 21:45:00,-14.78458,-11.46061,-12.5242804,-13.12259
2020-01-09 22:15:00,-15.38909,-12.45909,-13.39669,-13.92409
2020-01-09 22:45:00,-11.29472,-7.65664,-8.8208256,-9.47568
2020-01-09 23:15:00,-10.02406,-5.892799,-7.21480252,-7.958431
2020-01-09 23:45:00,-11.86418,-1.981248,-5.14378624,-6.922716
2020-01-10 00:15:00,-21.65806,-10.80344,-14.2769184,-16.23075
2020-01-10 00:45:00,-31.99616,-21.43787,-24.8165228,-26.71702
2020-01-10 01:15:00,-36.94959,-30.69952,-32.6995424,-33.82455
2020-01-10 01:45:00,-35.11878,-37.3763,-36.6538936,-36.24754
2020-01-10 02:15:00,-26.55766,-31.15086,-29.681036,-28.85426
2020-01-10 02:45:00,-10.7233,-15.23854,-13.7936632,-12.98092
2020-01-10 03:15:00,-1.137779,-0.4936412,-0.699765296,-0.8157104
2020-01-10 03:45:00,-1.085932,-1.583955,-1.42458764,-1.334943
2020-01-10 04:15:00,-9.370722,-10.89173,-10.40500744,-10.13123
2020-01-10 04:45:00,-14.9124,-16.61522,-16.0703176,-15.76381
2020-01-10 05:15:00,-14.9989,-15.80698,-15.5483944,-15.40294
2020-01-10 05:45:00,-10.95401,-13.81568,-12.8999456,-12.38485
2020-01-10 06:15:00,-8.719395,-13.78324,-12.1628096,-11.25132
2020-01-10 06:45:00,-8.768183,-11.28282,-10.47813616,-10.0255
2020-01-10 07:15:00,-10.26038,-10.56292,-10.4661072,-10.41165
2020-01-10 07:45:00,-12.79324,-11.13406,-11.6649976,-11.96365
2020-01-10 08:15:00,-11.6355,-13.92637,-13.1932916,-12.78093
2020-01-10 08:45:00,-9.722061,-13.03521,-11.97500232,-11.37864
2020-01-10 09:15:00,-7.801436,-14.34851,-12.25344632,-11.07498
2020-01-10 09:45:00,-11.51534,-20.74883,-17.7941132,-16.13209
2020-01-10 10:15:00,9.436627,-24.39466,-13.56864816,-7.479018
2020-01-10 10:45:00,69.91427,17.58506,34.3304072,43.74967
2020-01-10 11:15:00,110.5479,67.58864,81.3356032,89.06827
2020-01-10 11:45:00,141.1833,73.27119,95.0030652,107.2272
2020-01-10 12:15:00,109.7244,85.83183,93.4774524,97.77813
2020-01-10 12:45:00,122.143,73.60646,89.1381528,97.87474
2020-01-10 13:15:00,84.47823,100.3777,95.2898696,92.42795
2020-01-10 13:45:00,85.48685,83.64651,84.2354188,84.56668
2020-01-10 14:15:00,76.22639,83.39716,81.1025136,79.81178
2020-01-10 14:45:00,42.91433,34.92436,37.4811504,38.91934
2020-01-10 15:15:00,-2.747634,3.602613,1.57053396,0.4274893
2020-01-10 15:45:00,-22.38456,3.425967,-4.83340164,-9.479297
2020-01-10 16:15:00,-22.62316,19.77383,6.2067932,-1.424667
2020-01-10 16:45:00,-35.43584,10.61118,-4.1238664,-12.41233
2020-01-10 17:15:00,-98.32767,-42.00623,-60.0290908,-70.16695
2020-01-10 17:45:00,-120.358,-73.2178,-88.302664,-96.78792
2020-01-10 18:15:00,-118.9567,-86.24063,-96.7097724,-102.5987
2020-01-10 18:45:00,-94.99065,-72.95631,-80.0072988,-83.97349
2020-01-10 19:15:00,-78.88575,-60.03111,-66.0645948,-69.45843
2020-01-10 19:45:00,-72.98565,-58.68137,-63.2587396,-65.83351
2020-01-10 20:15:00,-56.96899,-45.74435,-49.3362348,-51.35667
2020-01-10 20:45:00,-44.73264,-36.88139,-39.39379,-40.80701
2020-01-10 21:15:00,-35.89795,-24.02221,-27.8224468,-29.96008
2020-01-10 21:45:00,-43.25303,-31.94596,-35.5642224,-37.59949
2020-01-10 22:15:00,-49.097,-37.78534,-41.4050712,-43.44117
2020-01-10 22:45:00,-50.71806,-42.15091,-44.892398,-46.43448
2020-01-10 23:15:00,-57.12366,-48.16887,-51.0344028,-52.64627
2020-01-10 23:45:00,-53.121,-43.49118,-46.5727224,-48.30609
2020-01-11 00:15:00,-52.54765,-38.07203,-42.7042284,-45.30984
2020-01-11 00:45:00,-56.87088,-33.70756,-41.1198224,-45.28922
2020-01-11 01:15:00,-58.19176,-34.56717,-42.1270388,-46.37947
2020-01-11 01:45:00,-54.89915,-28.59318,-37.0110904,-41.74616
2020-01-11 02:15:00,-47.43138,-23.07767,-30.8708572,-35.25453
2020-01-11 02:45:00,-60.8828,-32.21689,-41.3899812,-46.54985
2020-01-11 03:15:00,-78.29974,-47.05455,-57.0530108,-62.67714
2020-01-11 03:45:00,-81.79412,-48.19592,-58.947344,-64.99502
2020-01-11 04:15:00,-65.77263,-31.5675,-42.5131416,-48.67006
2020-01-11 04:45:00,-61.45032,-28.45999,-39.0168956,-44.95515
2020-01-11 05:15:00,-61.98993,-35.56771,-44.0228204,-48.77882
2020-01-11 05:45:00,-64.00896,-40.78724,-48.2181904,-52.3981
2020-01-11 06:15:00,-61.91989,-36.14444,-44.392584,-49.03216
2020-01-11 06:45:00,-69.02232,-44.06642,-52.052308,-56.54437
2020-01-11 07:15:00,-86.48364,-63.39308,-70.7820592,-74.93836
2020-01-11 07:45:00,-113.8167,-105.8096,-108.371872,-109.8132
2020-01-11 08:15:00,-113.1101,-122.5077,-119.500468,-117.8089
2020-01-11 08:45:00,-87.80782,-118.2116,-108.4823904,-103.0097
2020-01-11 09:15:00,-17.8433,-46.30308,-37.1959504,-32.07319
2020-01-11 09:45:00,36.03126,8.012583,16.97855964,22.02192
2020-01-11 10:15:00,107.68,72.49448,83.7538464,90.08723
2020-01-11 10:45:00,126.4157,82.28653,96.4078644,104.3511
2020-01-11 11:15:00,143.4828,78.02145,98.969082,110.7522
2020-01-11 11:45:00,113.2097,52.44439,71.8892892,82.82706
2020-01-11 12:15:00,122.779,31.51421,60.7189428,77.1466
2020-01-11 12:45:00,132.7435,95.4306,107.370728,114.087
2020-01-11 13:15:00,149.8431,67.56384,93.8932032,108.7035
2020-01-11 13:45:00,116.6602,125.1959,122.464476,120.9281
2020-01-11 14:15:00,121.9513,71.09769,87.3708452,96.52451
2020-01-11 14:45:00,85.23167,88.00914,87.1203496,86.62041
2020-01-11 15:15:00,73.27571,45.87201,54.641194,59.57386
2020-01-11 15:45:00,41.28547,48.97149,46.5119636,45.12848
2020-01-11 16:15:00,6.271238,46.43615,33.58337816,26.35369
2020-01-11 16:45:00,-16.82939,25.73785,12.1163332,4.454233
2020-01-11 17:15:00,-59.13255,-12.40139,-27.3553612,-35.76697
2020-01-11 17:45:00,-82.92059,-48.29539,-59.375454,-65.60799
2020-01-11 18:15:00,-91.66818,-64.68564,-73.3200528,-78.17691
2020-01-11 18:45:00,-82.73491,-62.19159,-68.7654524,-72.46325
2020-01-11 19:15:00,-76.23897,-61.20733,-66.0174548,-68.72314
2020-01-11 19:45:00,-71.51295,-63.20788,-65.8655024,-67.36041
2020-01-11 20:15:00,-50.02953,-47.27047,-48.1533692,-48.65
2020-01-11 20:45:00,-24.18528,-21.97174,-22.6800728,-23.07851
2020-01-11 21:15:00,-4.021296,0.4976389,-0.948420268,-1.761828
2020-01-11 21:45:00,-6.070752,0.004044414,-1.93989043848,-3.033354
2020-01-11 22:15:00,-20.31429,-13.96349,-15.995746,-17.13889
2020-01-11 22:45:00,-34.13309,-31.83503,-32.5704092,-32.98406
2020-01-11 23:15:00,-39.42826,-39.29786,-39.339588,-39.36306
2020-01-11 23:45:00,-28.99046,-30.57504,-30.0679744,-29.78275
2020-01-12 00:15:00,-18.22809,-17.36675,-17.6423788,-17.79742
2020-01-12 00:45:00,-7.502046,-5.430556,-6.0934328,-6.466301
2020-01-12 01:15:00,0.6894823,4.286201,3.135251016,2.487841
2020-01-12 01:45:00,7.326936,12.09335,10.56809752,9.710144
2020-01-12 02:15:00,3.720585,14.39775,10.9810572,9.059166
2020-01-12 02:45:00,-9.934953,-0.8299833,-3.743573604,-5.382468
2020-01-12 03:15:00,-26.61059,-11.83036,-16.5600336,-19.22047
2020-01-12 03:45:00,-46.52124,-29.42863,-34.8982652,-37.97494
2020-01-12 04:15:00,-59.75669,-39.65539,-46.087806,-49.70604
2020-01-12 04:45:00,-78.36916,-59.17458,-65.3168456,-68.77187
2020-01-12 05:15:00,-69.89221,-50.17511,-56.484582,-60.03366
2020-01-12 05:45:00,-40.37025,-22.17908,-28.0002544,-31.27467
2020-01-12 06:15:00,-36.91127,-19.5136,-25.0808544,-28.21243
2020-01-12 06:45:00,-39.08223,-27.46979,-31.1857708,-33.27601
2020-01-12 07:15:00,-46.56219,-35.80788,-39.2492592,-41.18504
2020-01-12 07:45:00,-51.96396,-45.56408,-47.6120416,-48.76402
2020-01-12 08:15:00,-60.54004,-64.33112,-63.1179744,-62.43558
2020-01-12 08:45:00,-62.21186,-79.54855,-74.0008092,-70.88021
2020-01-12 09:15:00,-11.95293,-42.59305,-32.7882116,-27.27299
2020-01-12 09:45:00,43.492,5.655401,17.76311268,24.5737
2020-01-12 10:15:00,76.46146,21.82719,39.3101564,49.14432
2020-01-12 10:45:00,71.26503,-7.595616,17.63979072,31.83471
2020-01-12 11:15:00,96.74278,18.17492,43.3166352,57.45885
2020-01-12 11:45:00,132.8958,64.55013,86.4207444,98.72298
2020-01-12 12:15:00,164.3958,145.8318,151.77228,155.1138
2020-01-12 12:45:00,170.4454,159.8655,163.251068,165.1555
2020-01-12 13:15:00,205.3839,176.2969,185.60474,190.8404
2020-01-12 13:45:00,215.3671,178.7887,190.493788,197.0779
2020-01-12 14:15:00,161.4447,135.5619,143.844396,148.5033
2020-01-12 14:45:00,134.8424,113.875,120.584568,124.3587
2020-01-12 15:15:00,74.36094,61.59402,65.6794344,67.97748
2020-01-12 15:45:00,50.10712,51.96365,51.3695604,51.03539
2020-01-12 16:15:00,-13.27883,24.53233,12.4327588,5.626749
2020-01-12 16:45:00,-31.31634,21.2244,4.4113632,-5.045972
2020-01-12 17:15:00,-52.72743,17.76488,-4.79265919999999,-17.48128
2020-01-12 17:45:00,-79.51144,-19.24458,-38.5299752,-49.37801
2020-01-12 18:15:00,-118.0874,-67.7372,-83.849264,-92.91231
2020-01-12 18:45:00,-171.1026,-131.9265,-144.462852,-151.5145
2020-01-12 19:15:00,-169.6185,-145.2894,-153.074712,-157.4539
2020-01-12 19:45:00,-131.5323,-116.0513,-121.00522,-123.7918
2020-01-12 20:15:00,-69.0797,-55.11462,-59.5834456,-62.09716
2020-01-12 20:45:00,-36.98659,-22.90313,-27.4098372,-29.94486
2020-01-12 21:15:00,-37.45936,-29.76721,-32.228698,-33.61329
2020-01-12 21:45:00,-31.49495,-28.95547,-29.7681036,-30.22521
2020-01-12 22:15:00,-33.34821,-29.27934,-30.5813784,-31.31377
2020-01-12 22:45:00,-42.63813,-37.70328,-39.282432,-40.1707
2020-01-12 23:15:00,-61.34775,-56.73457,-58.2107876,-59.04116
2020-01-12 23:45:00,-40.88837,-40.71794,-40.7724776,-40.80316
2020-01-13 00:15:00,-34.49829,-31.63203,-32.5492332,-33.06516
2020-01-13 00:45:00,-10.12078,-8.005421,-8.68233588,-9.063099
2020-01-13 01:15:00,-70.01483,-71.95438,-71.333724,-70.9846
2020-01-13 01:45:00,-62.37758,-68.15826,-66.3084424,-65.26791
2020-01-13 02:15:00,-50.86001,-53.85595,-52.8972492,-52.35798
2020-01-13 02:45:00,7.333736,6.043363,6.45628236,6.68855
2020-01-13 03:15:00,43.87384,48.121,46.7619088,45.99742
2020-01-13 03:45:00,40.22083,46.64957,44.5923732,43.4352
2020-01-13 04:15:00,21.58143,36.54906,31.7594184,29.06524
2020-01-13 04:45:00,-41.86225,-25.91348,-31.0170864,-33.88786
2020-01-13 05:15:00,-96.75162,-90.16721,-92.2742212,-93.45941
2020-01-13 05:45:00,-80.30568,-80.71429,-80.5835348,-80.50999
2020-01-13 06:15:00,-15.44615,-14.58471,-14.8603708,-15.01543
2020-01-13 06:45:00,35.54237,44.82991,41.8578972,40.18614
2020-01-13 07:15:00,-3.402238,9.214149,5.17690516,2.905956
2020-01-13 07:45:00,-88.78737,-84.41287,-85.81271,-86.60012
2020-01-13 08:15:00,-122.8165,-134.6931,-130.892588,-128.7548
2020-01-13 08:45:00,-73.76453,-98.63525,-90.6766196,-86.19989
2020-01-13 09:15:00,5.398432,-26.35041,-16.19078056,-10.47599
2020-01-13 09:45:00,53.16599,21.15968,31.4016992,37.16284
2020-01-13 10:15:00,90.76962,26.55043,47.1005708,58.66003
2020-01-13 10:45:00,117.9504,60.59083,78.9458924,89.27062
2020-01-13 11:15:00,177.9398,147.041,156.928616,162.4904
2020-01-13 11:45:00,176.7256,192.589,187.512712,184.6573
2020-01-13 12:15:00,219.9583,193.6135,202.043836,206.7859
2020-01-13 12:45:00,201.0664,151.2721,167.206276,176.1693
2020-01-13 13:15:00,209.9457,123.056,150.860704,166.5009
2020-01-13 13:45:00,177.8237,127.9244,143.892176,152.8741
2020-01-13 14:15:00,166.9982,105.0705,124.887364,136.0344
2020-01-13 14:45:00,126.4136,101.5203,109.486156,113.967
2020-01-13 15:15:00,62.66068,71.87057,68.9234052,67.26563
2020-01-13 15:45:00,26.98587,59.70967,49.238054,43.34777
2020-01-13 16:15:00,7.982875,52.04121,37.9425428,30.01204
2020-01-13 16:45:00,7.605367,52.46048,38.10684384,30.03292
2020-01-13 17:15:00,-39.41479,30.85326,8.367484,-4.280761
2020-01-13 17:45:00,-86.22443,-16.38009,-38.7302788,-51.30226
2020-01-13 18:15:00,-117.5564,-63.08051,-80.5127948,-90.31844
2020-01-13 18:45:00,-141.2487,-103.148,-115.340224,-122.1983
2020-01-13 19:15:00,-143.6224,-113.0587,-122.839084,-128.3406
2020-01-13 19:45:00,-134.9809,-107.7554,-116.46756,-121.3682
2020-01-13 20:15:00,-118.6695,-94.41016,-102.1731488,-106.5398
2020-01-13 20:45:00,-95.48749,-75.81642,-82.1111624,-85.65195
2020-01-13 21:15:00,-80.61649,-62.52942,-68.3172824,-71.57295
2020-01-13 21:45:00,-69.66151,-52.80771,-58.200926,-61.23461
2020-01-13 22:15:00,-56.78912,-47.54117,-50.500514,-52.16515
2020-01-13 22:45:00,-53.1762,-50.61938,-51.4375624,-51.89779
2020-01-13 23:15:00,-45.58751,-46.21317,-46.0129588,-45.90034
2020-01-13 23:45:00,-27.26279,-23.61257,-24.7806404,-25.43768
2020-01-14 00:15:00,-20.47951,-15.13718,-16.8467256,-17.80835
2020-01-14 00:45:00,-22.60242,-17.24755,-18.9611084,-19.92499
2020-01-14 01:15:00,-55.68037,-53.50901,-54.2038452,-54.59469
2020-01-14 01:45:00,-74.96789,-77.58948,-76.7505712,-76.27868
2020-01-14 02:15:00,-53.63101,-53.06322,-53.2449128,-53.34711
2020-01-14 02:45:00,-16.35196,-16.34199,-16.3451804,-16.34698
2020-01-14 03:15:00,-11.15013,-4.532192,-6.64993216,-7.841159
2020-01-14 03:45:00,-33.04459,-32.36921,-32.5853316,-32.7069
2020-01-14 04:15:00,-59.43211,-55.24845,-56.5872212,-57.34028
2020-01-14 04:45:00,-38.36991,-33.26993,-34.9019236,-35.81992
2020-01-14 05:15:00,-21.04475,-11.00692,-14.2190256,-16.02584
2020-01-14 05:45:00,-19.0229,-5.899554,-10.09902472,-12.46123
2020-01-14 06:15:00,-35.8844,-20.35404,-25.3237552,-28.11922
2020-01-14 06:45:00,-33.44994,-17.64182,-22.7004184,-25.54588
2020-01-14 07:15:00,-32.41873,-15.37379,-20.8281708,-23.89626
2020-01-14 07:45:00,-71.88947,-63.79645,-66.3862164,-67.84296
2020-01-14 08:15:00,-118.252,-128.4451,-125.183308,-123.3486
2020-01-14 08:45:00,-125.672,-156.9633,-146.950084,-141.3177
2020-01-14 09:15:00,-61.09545,-96.7221,-85.321572,-78.90878
2020-01-14 09:45:00,10.96594,-37.60331,-22.06115,-13.31868
2020-01-14 10:15:00,79.47734,5.498303,29.17159484,42.48782
2020-01-14 10:45:00,133.2785,49.81733,76.5249044,91.5479
2020-01-14 11:15:00,186.5483,139.7455,154.722396,163.1469
2020-01-14 11:45:00,225.465,213.1898,217.117864,219.3274
2020-01-14 12:15:00,241.7313,255.1638,250.8654,248.4476
2020-01-14 12:45:00,226.8771,217.2813,220.351956,222.0792
2020-01-14 13:15:00,195.0944,179.8642,184.737864,187.4793
2020-01-14 13:45:00,148.1271,106.4934,119.816184,127.3103
2020-01-14 14:15:00,139.7582,105.1763,116.242508,122.4673
2020-01-14 14:45:00,94.80219,81.01372,85.4260304,87.90795
2020-01-14 15:15:00,65.46703,66.47501,66.1524564,65.97102
2020-01-14 15:45:00,29.16024,23.69381,25.4430676,26.42702
2020-01-14 16:15:00,16.64099,27.02022,23.6988664,21.8306
2020-01-14 16:45:00,12.77747,50.04688,38.1206688,31.41217
2020-01-14 17:15:00,-11.69715,48.83436,29.4642768,18.5686
2020-01-14 17:45:00,-45.95111,5.033372,-11.28166224,-20.45887
2020-01-14 18:15:00,-104.5807,-62.21693,-75.7733364,-83.39882
2020-01-14 18:45:00,-143.6619,-119.0329,-126.91418,-131.3474
2020-01-14 19:15:00,-122.3571,-108.249,-112.763592,-115.303
2020-01-14 19:45:00,-73.10973,-56.10548,-61.54684,-64.6076
2020-01-14 20:15:00,-35.9076,-15.99232,-22.3652096,-25.94996
2020-01-14 20:45:00,-56.56058,-41.58642,-46.3781512,-49.0735
2020-01-14 21:15:00,-58.32038,-49.33779,-52.2122188,-53.82909
2020-01-14 21:45:00,-35.04836,-25.34929,-28.4529924,-30.19882
2020-01-14 22:15:00,-42.3195,-29.09939,-33.3298252,-35.70945
2020-01-14 22:45:00,-49.73769,-40.01111,-43.1236156,-44.8744
2020-01-14 23:15:00,-44.13876,-36.77164,-39.1291184,-40.4552
2020-01-14 23:45:00,-26.02707,-10.33172,-15.354232,-18.17939
2020-01-15 00:15:00,-24.55962,-6.152223,-12.04259004,-15.35592
2020-01-15 00:45:00,-61.37097,-48.1302,-52.3672464,-54.75058
2020-01-15 01:15:00,-60.89106,-60.69633,-60.7586436,-60.79369
2020-01-15 01:45:00,-63.54025,-69.91305,-67.873754,-66.72665
